threshold,precision,recall,npv,f1,f2,fp,fn
0.7474747474747474,1.0,0.6847826086956522,0.9943381491604841,0.8129032258064516,0.7308584686774942,0,29
0.7524242424242424,1.0,0.6739130434782609,0.9941440562170604,0.8051948051948052,0.7209302325581395,0,30
0.7573737373737374,1.0,0.6739130434782609,0.9941440562170604,0.8051948051948052,0.7209302325581395,0,30
0.7623232323232323,1.0,0.6521739130434783,0.9937560975609756,0.7894736842105263,0.7009345794392523,0,32
0.7672727272727272,1.0,0.6521739130434783,0.9937560975609756,0.7894736842105263,0.7009345794392523,0,32
0.7722222222222221,1.0,0.6521739130434783,0.9937560975609756,0.7894736842105263,0.7009345794392523,0,32
0.7771717171717172,1.0,0.6413043478260869,0.9935622317596566,0.7814569536423841,0.6908665105386417,0,33
0.7821212121212121,1.0,0.6413043478260869,0.9935622317596566,0.7814569536423841,0.6908665105386417,0,33
0.787070707070707,1.0,0.6304347826086957,0.9933684415837721,0.7733333333333333,0.6807511737089202,0,34
0.792020202020202,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.796969696969697,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.8019191919191919,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.8068686868686868,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.8118181818181818,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.8167676767676767,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.8217171717171717,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.8266666666666667,1.0,0.6195652173913043,0.9931747269890796,0.7651006711409396,0.6705882352941176,0,35
0.8316161616161616,1.0,0.6086956521739131,0.9929810879313706,0.7567567567567568,0.660377358490566,0,36
0.8365656565656565,1.0,0.5869565217391305,0.9925940362502437,0.7397260273972602,0.6398104265402843,0,38
0.8415151515151514,1.0,0.5760869565217391,0.9924006235385815,0.7310344827586207,0.6294536817102138,0,39
0.8464646464646465,1.0,0.5652173913043478,0.9922072861874147,0.7222222222222222,0.6190476190476191,0,40
0.8514141414141414,1.0,0.5434782608695652,0.9918208373904577,0.704225352112676,0.5980861244019139,0,42
0.8563636363636363,1.0,0.5108695652173914,0.991241728298949,0.6762589928057554,0.5662650602409639,0,45
0.8613131313131313,1.0,0.4891304347826087,0.9908560311284047,0.656934306569343,0.5447941888619855,0,47
0.8662626262626262,1.0,0.45652173913043476,0.9902780478320047,0.6268656716417911,0.5121951219512195,0,50
0.8712121212121212,1.0,0.45652173913043476,0.9902780478320047,0.6268656716417911,0.5121951219512195,0,50
0.8761616161616161,1.0,0.44565217391304346,0.9900855365474339,0.6165413533834586,0.5012224938875306,0,51
0.8811111111111111,1.0,0.42391304347826086,0.9897007384376214,0.5954198473282443,0.47911547911547914,0,53
0.886060606060606,1.0,0.42391304347826086,0.9897007384376214,0.5954198473282443,0.47911547911547914,0,53
0.891010101010101,1.0,0.42391304347826086,0.9897007384376214,0.5954198473282443,0.47911547911547914,0,53
0.895959595959596,1.0,0.41304347826086957,0.9895084515251603,0.5846153846153846,0.46798029556650245,0,54
0.9009090909090909,1.0,0.391304347826087,0.9891241017673335,0.5625,0.44554455445544555,0,56
0.9058585858585858,1.0,0.3804347826086957,0.9889320388349515,0.5511811023622047,0.43424317617866004,0,57
0.9108080808080807,1.0,0.3804347826086957,0.9889320388349515,0.5511811023622047,0.43424317617866004,0,57
0.9157575757575758,1.0,0.3695652173913043,0.9887400504756358,0.5396825396825397,0.4228855721393035,0,58
