threshold,precision,recall,npv,f1,f2,fp,fn
0.11888888888888888,0.6774193548387096,0.9130434782608695,0.9984192847263387,0.7777777777777778,0.8536585365853658,40,8
0.12383838383838383,0.6942148760330579,0.9130434782608695,0.9984202211690363,0.7887323943661971,0.8588957055214724,37,8
0.12878787878787878,0.7058823529411765,0.9130434782608695,0.9984208448480063,0.7962085308056872,0.8624229979466119,35,8
0.13373737373737374,0.7058823529411765,0.9130434782608695,0.9984208448480063,0.7962085308056872,0.8624229979466119,35,8
0.1386868686868687,0.717948717948718,0.9130434782608695,0.9984214680347278,0.8038277511961722,0.865979381443299,33,8
0.14363636363636365,0.717948717948718,0.9130434782608695,0.9984214680347278,0.8038277511961722,0.865979381443299,33,8
0.1485858585858586,0.7155172413793104,0.9021739130434783,0.9982245018741369,0.7980769230769231,0.8574380165289256,33,9
0.15353535353535352,0.7217391304347827,0.9021739130434783,0.9982248520710059,0.8019323671497585,0.8592132505175983,32,9
0.15848484848484848,0.7217391304347827,0.9021739130434783,0.9982248520710059,0.8019323671497585,0.8592132505175983,32,9
0.16343434343434343,0.7280701754385965,0.9021739130434783,0.9982252021297574,0.8058252427184466,0.8609958506224067,31,9
0.16838383838383839,0.7345132743362832,0.9021739130434783,0.9982255520504731,0.8097560975609757,0.8627858627858628,30,9
0.17333333333333334,0.7522935779816514,0.8913043478260869,0.9980299448384555,0.8159203980099502,0.859538784067086,27,10
0.1782828282828283,0.7735849056603774,0.8913043478260869,0.9980311084859225,0.8282828282828283,0.8649789029535865,24,10
0.18323232323232325,0.7735849056603774,0.8913043478260869,0.9980311084859225,0.8282828282828283,0.8649789029535865,24,10
0.18818181818181817,0.7735849056603774,0.8913043478260869,0.9980311084859225,0.8282828282828283,0.8649789029535865,24,10
0.19313131313131313,0.7735849056603774,0.8913043478260869,0.9980311084859225,0.8282828282828283,0.8649789029535865,24,10
0.19808080808080808,0.7961165048543689,0.8913043478260869,0.9980322707595435,0.841025641025641,0.8704883227176221,21,10
0.20303030303030303,0.7961165048543689,0.8913043478260869,0.9980322707595435,0.841025641025641,0.8704883227176221,21,10
0.207979797979798,0.7961165048543689,0.8913043478260869,0.9980322707595435,0.841025641025641,0.8704883227176221,21,10
0.21292929292929294,0.7961165048543689,0.8913043478260869,0.9980322707595435,0.841025641025641,0.8704883227176221,21,10
0.21787878787878787,0.803921568627451,0.8913043478260869,0.9980326578792051,0.845360824742268,0.8723404255319149,20,10
0.22282828282828282,0.8181818181818182,0.8804347826086957,0.9978372001572945,0.8481675392670157,0.867237687366167,18,11
0.22777777777777777,0.8421052631578947,0.8695652173913043,0.9976424361493124,0.8556149732620321,0.8639308855291576,15,12
0.23272727272727273,0.8421052631578947,0.8695652173913043,0.9976424361493124,0.8556149732620321,0.8639308855291576,15,12
0.23767676767676768,0.8421052631578947,0.8695652173913043,0.9976424361493124,0.8556149732620321,0.8639308855291576,15,12
0.24262626262626263,0.851063829787234,0.8695652173913043,0.9976428992339422,0.8602150537634409,0.8658008658008658,14,12
0.24757575757575756,0.851063829787234,0.8695652173913043,0.9976428992339422,0.8602150537634409,0.8658008658008658,14,12
0.2525252525252525,0.8602150537634409,0.8695652173913043,0.997643362136685,0.8648648648648649,0.8676789587852495,13,12
0.25747474747474747,0.8695652173913043,0.8695652173913043,0.9976438248576478,0.8695652173913043,0.8695652173913043,12,12
0.26242424242424245,0.8791208791208791,0.8695652173913043,0.9976442873969376,0.8743169398907104,0.8714596949891068,11,12
0.2673737373737374,0.8791208791208791,0.8695652173913043,0.9976442873969376,0.8743169398907104,0.8714596949891068,11,12
0.2723232323232323,0.8791208791208791,0.8695652173913043,0.9976442873969376,0.8743169398907104,0.8714596949891068,11,12
0.2772727272727273,0.8791208791208791,0.8695652173913043,0.9976442873969376,0.8743169398907104,0.8714596949891068,11,12
0.2822222222222222,0.8777777777777778,0.8586956521739131,0.9974484789008832,0.8681318681318682,0.8624454148471615,11,13
0.2871717171717172,0.8777777777777778,0.8586956521739131,0.9974484789008832,0.8681318681318682,0.8624454148471615,11,13
0.2921212121212121,0.8863636363636364,0.8478260869565217,0.9972532862468119,0.8666666666666667,0.8552631578947368,10,14
0.29707070707070704,0.896551724137931,0.8478260869565217,0.9972538250294233,0.8715083798882681,0.8571428571428571,9,14
0.302020202020202,0.9069767441860465,0.8478260869565217,0.9972543636007061,0.8764044943820225,0.8590308370044053,8,14
0.30696969696969695,0.9069767441860465,0.8478260869565217,0.9972543636007061,0.8764044943820225,0.8590308370044053,8,14
0.31191919191919193,0.9069767441860465,0.8478260869565217,0.9972543636007061,0.8764044943820225,0.8590308370044053,8,14
0.31686868686868686,0.9058823529411765,0.8369565217391305,0.9970588235294118,0.8700564971751412,0.8498896247240618,8,15
